"","Family","Pop","Tree","State","Region","Date","lat","lon","Elevation","DBH","bio1_13","bio2_13","bio3_13","bio4_13","bio5_13","bio6_13","bio7_13","bio8_13","bio9_13","bio10_13","bio11_13","bio12_13","bio13_13","bio14_13","bio15_13","bio16_13","bio17_13","bio18_13","bio19_13","BudSet2019_Plasticity","BudSet2020_Plasticity","BudBreak2020_Plasticity","growth2019_Plasticity","growth2020_Plasticity"
"253","PRK_02","PRK",2,"WV","E",9282017,38.33402,-80.15413,1398,64,71,110,33,7854,228,-100,328,151,-36,166,-36,1501,148,111,8,414,348,402,348,29.5630054739563,29.574386000799,25.3279013304477,1.49320956630292,4.42882126846555
"254","PRK_03","PRK",3,"WV","E",9282017,38.34276,-80.16302,1268,35.3,73,111,33,7841,231,-99,330,153,84,168,-34,1496,149,111,9,414,347,403,347,17.5229299055152,32.1608933828649,25.0724364613412,0.919556841093996,2.8805171699376
"255","PRK_04","PRK",4,"WV","E",9282017,38.34618,-80.16209,1262,26.9,73,111,33,7841,231,-99,330,153,84,168,-34,1496,149,111,9,414,347,403,347,26.4818181867456,34.1877795845592,28.2718875507548,3.69661335936995,5.85593444011169
"256","PRK_05","PRK",5,"WV","E",9282017,38.34659,-80.16196,1267,18.8,73,111,33,7841,231,-99,330,153,84,168,-34,1496,149,111,9,414,347,403,347,12.5316611728935,30.3014334634333,26.7633478149591,0.787291196130036,5.4725966324354
"257","PRO_01","PRO",1,"VT","C",8152017,44.52872,-72.86739,448,36.6,52,109,27,9998,249,-151,400,176,-71,176,-83,1066,120,56,20,331,188,331,199,NA,NA,NA,NA,NA
"258","PRO_02","PRO",2,"VT","C",8152017,44.52773,-72.8672,425,37.8,52,109,27,9998,249,-151,400,176,-71,176,-83,1066,120,56,20,331,188,331,199,4.54361329213799,31.4982630918259,28.5933599305044,2.00770090160876,1.92698325993042
"259","PRO_03","PRO",3,"VT","C",8152017,44.52746,-72.86732,420,41,52,109,27,9998,249,-151,400,176,-71,176,-83,1066,120,56,20,331,188,331,199,28.2653862844388,27.970894645424,32.3011267072348,2.05669654269714,4.89922275392129
"260","PRO_04","PRO",4,"VT","C",9012017,44.52844,-72.86649,429,NA,49,108,27,9977,245,-154,399,172,-73,172,-86,1102,124,59,20,341,197,341,209,24.9014269567094,28.6834145827821,32.3578126323643,2.76997146699097,2.31535384455326
"261","RP_01","RP",1,"TN","E",9002016,35.60925,-83.44671,1617,54.1,81,112,36,7033,229,-77,306,79,132,168,-13,1869,186,130,8,502,427,476,463,19.2125466720503,27.0525622102815,28.1063014651112,3.80887570328739,5.9456116487808
"262","RP_03","RP",3,"TN","E",9002016,35.60989,-83.44798,1586,50.4,81,112,36,7033,229,-77,306,79,132,168,-13,1869,186,130,8,502,427,476,463,17.3316426019118,31.4625409866321,23.3106239775454,3.762818133168,3.83781769102298
"263","RP_05","RP",5,"TN","E",9002016,35.61014,-83.45202,1545,48.2,77,109,35,7055,224,-80,304,74,128,164,-18,1914,189,134,8,513,439,487,472,33.4248035326637,29.4216016269718,26.4582827613643,2.46060341585751,1.06242891440109
"264","RP_06","RP",6,"TN","E",9002016,35.61018,-83.45275,1537,63,77,109,35,7055,224,-80,304,74,128,164,-18,1914,189,134,8,513,439,487,472,27.926386631413,27.1968294407967,24.7602856671051,1.19654895169611,1.75934644885132
"265","RP_11","RP",11,"TN","E",9002016,35.61305,-83.46869,1370,62.3,88,117,37,7049,239,-72,311,86,139,176,-6,1795,180,122,9,484,405,455,450,23.4314621926205,24.8010621635599,24.5594327299665,2.34104442150997,5.75299363445683
"266","SAV_01","SAV",1,"MA","C",9202017,42.60101,-73.02749,767,43.8,55,107,28,9277,241,-131,372,150,-58,171,-69,1294,122,91,9,349,285,344,292,18.9356044520399,33.997916250908,26.3777255634149,2.94783573760723,3.24840736799061
"267","SAV_02","SAV",2,"MA","C",9202017,42.60059,-73.0264,759,41.9,55,107,28,9277,241,-131,372,150,-58,171,-69,1294,122,91,9,349,285,344,292,16.4404189946531,28.6720201540404,30.3998789792537,0.120682005121743,4.26996177833368
"268","SAV_03","SAV",3,"MA","C",9202017,42.60036,-73.02493,738,38,56,107,28,9235,242,-130,372,150,-57,171,-68,1287,121,90,9,348,283,343,291,22.2531146357703,23.1934970009724,26.8080981036786,1.75952963328429,4.58797713866652
"269","SAV_04","SAV",4,"MA","C",9202017,42.65836,-73.05849,564,37.3,57,109,28,9310,246,-131,377,153,-56,173,-67,1272,120,88,9,346,278,341,285,34.6706651389645,26.8361550227145,27.8131720479262,1.96307521644252,2.77695704726393
"270","SAV_05","SAV",5,"MA","C",9202017,42.65893,-73.05984,572,32.9,57,109,28,9310,246,-131,377,153,-56,173,-67,1272,120,88,9,346,278,341,285,17.8471620820229,31.4415003888953,24.7722213035151,2.15962081707877,6.02127895557953
"271","SAV_06","SAV",6,"MA","C",9202017,42.6589,-73.06075,577,51.6,57,109,28,9310,246,-131,377,153,-56,173,-67,1272,120,88,9,346,278,341,285,23.0416900278192,31.4579883157033,30.7288153056685,2.6436597313702,7.28713635981499
"272","SAV_07","SAV",7,"MA","C",9202017,42.65743,-73.06254,612,48.9,59,111,29,9315,249,-129,378,155,-54,175,-65,1254,118,87,9,340,273,336,281,30.9259314879398,30.028674358879,30.1280067839924,5.37228484029964,4.74366733250687
"273","SPR_01","SPR",1,"PA","M",9142017,41.2067,-75.64813,586,32.7,69,111,30,8819,250,-111,361,158,-38,178,-49,1164,116,74,14,339,235,328,237,25.6289456718794,28.2874776726478,27.0397090670931,3.4574399045197,3.43887377567015
"274","SPR_02","SPR",2,"PA","M",9142017,41.20095,-75.6479,567,20.5,69,111,30,8819,250,-111,361,158,-38,178,-49,1164,116,74,14,339,235,328,237,28.8054960387221,26.4531412527474,28.5672528128121,1.73596181597082,5.76616553630762
"275","SPR_03","SPR",3,"PA","M",9142017,41.20177,-75.64116,585,NA,68,111,30,8813,250,-110,360,158,-38,178,-49,1173,117,75,14,341,238,329,240,20.147837115,29.9014319694018,36.2099664381263,4.42298742364783,3.47053489388436
"276","SPR_04","SPR",4,"PA","M",9142017,41.2021,-75.63768,588,39.8,68,111,30,8813,250,-110,360,158,-38,178,-49,1173,117,75,14,341,238,329,240,19.6533454996458,26.6196449018296,30.3409572092519,1.72657099733622,2.2164537192104
"277","SPR_05","SPR",5,"PA","M",9142017,41.20205,-75.6366,590,31.5,68,111,30,8813,250,-110,360,158,-38,178,-49,1173,117,75,14,341,238,329,240,27.0487755421368,28.0350347388444,25.4461230764755,3.5630822058193,5.48393543635697
"278","TWI_02","TWI",2,"NY","C",9062017,42.11969,-74.12601,1064,19,42,99,28,8964,215,-137,352,89,-67,153,-78,1404,133,97,9,378,310,363,314,31.3152259883926,32.4520290396962,30.6576130277342,1.93473574478074,6.30713217252404
"279","TWI_03","TWI",3,"NY","C",9062017,42.1222,-74.12683,1042,10,42,99,28,8964,215,-137,352,89,-67,153,-78,1404,133,97,9,378,310,363,314,6.73750481379156,27.4845749453483,29.6622055405227,1.34453339768116,6.06958176262714
"280","TWI_04","TWI",4,"NY","C",9062017,42.12289,-74.1269,1051,23.7,42,99,28,8964,215,-137,352,89,-67,153,-78,1404,133,97,9,378,310,363,314,30.2499962974978,26.9944837075359,29.8038213016567,0.489926198290679,1.12354116475909
"281","TWI_05","TWI",5,"NY","C",9062017,42.12367,-74.12727,1074,18.5,42,99,28,8964,215,-137,352,89,-67,153,-78,1404,133,97,9,378,310,363,314,25.9481945528237,30.4692465731179,29.1623992691204,1.02965039512845,8.84359432733874
"282","TWI_06","TWI",6,"NY","C",9062017,42.12489,-74.12855,1100,29.5,42,99,28,8964,215,-137,352,89,-67,153,-78,1404,133,97,9,378,310,363,314,18.4293839372179,22.4976487640677,28.938703583074,2.49420067429988,2.07065270499002
"283","WA_412","WA",412,"NC","E",9002016,35.34417,-83.35255,1285,49.1,97,123,39,6925,248,-63,311,18,148,183,4,1855,188,128,9,502,421,464,473,24.8454491762797,32.7618707957413,27.8012364115163,1.56099316038165,1.2559913263713
"284","WA_414","WA",414,"NC","E",9002016,35.34103,-83.35087,1273,44.8,97,123,39,6905,249,-63,312,19,149,183,5,1852,188,128,9,502,421,462,473,22.6074891393238,28.5040557406889,25.6139450069915,0.975095734183844,3.79346928834112
"285","WA_416","WA",416,"NC","E",9002016,35.33896,-83.3516,1251,51,97,123,39,6905,249,-63,312,19,149,183,5,1852,188,128,9,502,421,462,473,24.9652327705518,29.3595698238633,29.1358793806234,3.80921427329845,5.25894842052265
"286","WA_418","WA",418,"NC","E",9002016,35.3378,-83.35202,1264,54.8,97,123,39,6905,249,-63,312,19,149,183,5,1852,188,128,9,502,421,462,473,26.1074177064308,24.7021957752983,29.8511128510545,2.08157440568551,4.9932733251239
"287","WA_419","WA",419,"NC","E",9002016,35.34348,-83.35368,1277,60.8,97,123,39,6925,248,-63,311,18,148,183,4,1855,188,128,9,502,421,464,473,47.1061270460422,25.1357631447432,29.8827368454393,4.12146510377115,6.32678828787473
"288","WCA_01","WCA",1,"NY","C",9082017,42.46577,-74.57816,574,21,58,113,30,9168,245,-128,373,151,-54,172,-65,1065,107,62,15,310,210,301,210,6.56402359174228,23.3344881142141,31.5748153606794,1.64114479889657,3.79881979749924
"289","WCA_02","WCA",2,"NY","C",9082017,42.4851,-74.597,582,50,58,112,30,9143,245,-128,373,151,-64,172,-64,1067,107,62,15,311,210,302,210,29.3492895515693,26.1290194198794,28.8085462006363,1.31613395040008,1.78089903183135
"290","WCA_03","WCA",3,"NY","C",9082017,42.4851,-74.597,582,42,58,112,30,9143,245,-128,373,151,-64,172,-64,1067,107,62,15,311,210,302,210,19.3515044248365,31.5520597207109,26.4937114645702,2.11270681413312,5.83165540019211
"291","WCA_04","WCA",4,"NY","C",9082017,42.48974,-74.5986,566,49.9,58,112,30,9143,245,-128,373,151,-64,172,-64,1067,107,62,15,311,210,302,210,24.3863460670334,33.1811640940087,29.879011195379,4.71202066122303,5.1102329440129
"292","WCA_05","WCA",5,"NY","C",9082017,42.48933,-74.59966,568,20.4,58,112,30,9143,245,-128,373,151,-64,172,-64,1067,107,62,15,311,210,302,210,21.679043413893,30.2004798262419,27.9925255150473,3.01079705072487,0.646418640992668
"293","WCA_07","WCA",7,"NY","C",9082017,42.49206,-74.64082,571,21,58,113,30,9162,245,-128,373,151,-54,171,-65,1063,106,61,15,310,208,302,208,13.1329780014084,27.6466013539711,27.6718643126133,0.111764174655971,3.47499420207351
"294","WHI_01","WHI",1,"NY","C",9012017,44.39593,-73.90094,893,6.4,33,112,28,9707,226,-166,392,143,-86,153,-97,1135,126,66,17,343,216,341,227,32.1641344657704,27.9890165738015,28.6845739791407,1.38252134640351,3.96454784630925
"295","WHI_03","WHI",3,"NY","C",9012017,44.39735,-73.89967,881,13.3,25,108,27,9696,216,-172,388,135,-94,145,-104,1229,133,72,16,365,238,363,250,35.6083960891858,28.319544808836,29.5037051955203,3.46908028447196,4.24705176584568
"296","WHI_04","WHI",4,"NY","C",9012017,44.39754,-73.89878,877,23,25,108,27,9696,216,-172,388,135,-94,145,-104,1229,133,72,16,365,238,363,250,14.0449910946557,27.6050253755708,29.8511784839926,0.279911029265042,6.38522666717116
"297","WHI_05","WHI",5,"NY","C",9012017,44.3988,-73.8951,852,21,25,108,27,9696,216,-172,388,135,-94,145,-104,1229,133,72,16,365,238,363,250,26.4062922523637,32.9100320172089,28.2599519143448,0.600281663912025,3.28380050303898
"298","WHI_07","WHI",7,"NY","C",9012017,44.37091,-73.90691,1208,16.2,11,101,26,9678,196,-183,379,121,-107,131,-118,1412,147,86,14,406,282,405,297,27.6044581314371,35.5644266667273,30.7120297734898,2.7500936144243,9.39105409795964
"299","WHI_12","WHI",12,"NY","C",9012017,44.39975,-73.85603,573,44,46,117,29,9829,245,-156,401,157,-74,168,-86,995,114,57,19,307,184,305,193,31.1840973736304,32.1040325349759,26.0206928171018,3.07533248526581,3.80935717063507
"300","XBM_02","XBM",2,"PA","M",10042017,40.73345,-77.75672,552,4.1,83,108,30,8833,266,-91,357,174,-35,193,-35,1048,112,67,15,316,210,303,210,32.8664001387255,24.960700223717,32.0335370388967,2.47457613186807,11.0857557283957
"301","XBM_03","XBM",3,"PA","M",10042017,40.73457,-77.75919,561,1.6,83,108,30,8838,267,-91,358,174,-35,193,-35,1045,112,67,15,315,209,303,209,18.2011438937253,25.643427338382,31.1401664688812,2.55422706609621,7.97055112451496
"302","XBM_04","XBM",4,"PA","M",10042017,40.73425,-77.75865,556,5.4,83,108,30,8838,267,-91,358,174,-35,193,-35,1045,112,67,15,315,209,303,209,27.8383687084649,22.7387046806241,33.495279803922,0.673864166438713,12.8459209954177
"303","XBM_05","XBM",5,"PA","M",10042017,40.73351,-77.75858,555,3.2,83,108,30,8838,267,-91,358,174,-35,193,-35,1045,112,67,15,315,209,303,209,42.1609584727826,34.3238462893254,33.1928949712491,6.12046403217615,4.0851921445407
"304","XBM_06","XBM",6,"PA","M",10042017,40.73287,-77.75868,553,3.8,84,108,30,8833,266,-90,356,174,-35,194,-35,1045,112,67,15,315,209,303,209,37.6122667099481,22.168662757139,32.9998120331066,6.08978825972351,9.40493421121134
"305","XBM_07","XBM",7,"PA","M",10042017,40.73135,-77.7608,566,8.3,84,108,30,8833,266,-90,356,174,-35,194,-35,1045,112,67,15,315,209,303,209,26.6735343107003,21.9859041435879,33.9066309671346,2.60434661533632,8.62140263321941
"306","XCS_01","XCS",1,"WV","E",9262017,39.53417,-79.48211,777,12.9,81,120,34,8241,255,-94,349,164,94,182,-31,1245,127,84,13,362,271,354,277,25.2620951551124,31.7924236451868,29.6716382608582,1.35479265641209,4.01866948828118
"307","XCS_03","XCS",3,"WV","E",9262017,39.53408,-79.4812,776,6.4,81,120,34,8241,255,-94,349,164,94,182,-31,1245,127,84,13,362,271,354,277,27.1607662716521,31.1144335906428,25.3610941887813,2.77566071957808,4.85165561698607
"308","XCV_01","XCV",1,"WV","E",10062017,39.09184,-79.44985,1141,37.9,70,116,34,7967,237,-102,339,151,-38,167,-38,1373,132,97,10,387,311,377,311,24.538119228683,26.9776198250953,25.9473530231511,2.10578090903158,4.51171304812172
"309","XCV_02","XCV",2,"WV","E",10062017,39.08964,-79.45225,1129,11.8,71,117,34,7964,239,-101,340,152,-37,169,-37,1364,131,96,10,385,309,374,309,11.2942554891107,27.5483760348195,29.6055196153932,4.298181532705,1.47608776234157
"310","XCV_03","XCV",3,"WV","E",10062017,39.08574,-79.4577,1123,30.6,71,117,34,7964,239,-101,340,152,-37,169,-37,1364,131,96,10,385,309,374,309,40.179009711847,32.3464851563516,28.4632402360069,4.12036555898022,2.68621017921417
"311","XCV_04","XCV",4,"WV","E",10062017,39.08291,-79.46288,1130,9.5,71,116,34,7944,238,-101,339,151,-37,168,-37,1370,131,97,10,386,311,375,311,32.2985896314756,30.69843207938,28.9316178424328,2.40732556413436,6.88902285372389
"312","XCV_05","XCV",5,"WV","E",10062017,39.07191,-79.47373,1113,7.3,72,116,34,7970,239,-101,340,152,-36,169,-36,1365,131,96,10,385,310,374,310,29.3758689620786,31.0201991690098,28.2549128557544,2.60201131474963,2.03876074390938
"313","XDS_01","XDS",1,"WV","E",10062017,38.97031,-79.34267,1201,20.7,70,114,33,7953,236,-101,337,151,-38,167,-38,1324,126,93,9,371,294,361,294,20.4899738478964,23.0835007960647,27.2313849033013,1.55401678253784,7.25690664941089
"314","XDS_02","XDS",2,"WV","E",10062017,38.97128,-79.34201,1191,42.3,70,114,33,7953,236,-101,337,151,-38,167,-38,1324,126,93,9,371,294,361,294,23.1626138734044,30.4638202917614,27.0151342793567,2.51298420398114,5.7181220770886
"315","XDS_03","XDS",3,"WV","E",10062017,38.97446,-79.33907,1203,10.5,69,113,33,7942,234,-102,336,150,-39,166,-39,1334,127,94,9,374,296,363,296,22.6378229090014,31.9702371209229,31.8420081606283,3.27656282403254,2.80569804403803
"316","XDS_04","XDS",4,"WV","E",10062017,38.98078,-79.33386,1213,34.1,69,114,33,7937,234,-102,336,149,-39,166,-39,1334,127,94,9,374,296,363,296,22.041490579301,35.4689903065368,29.8136201448839,1.02216489184115,4.3076578563679
"317","XDS_05","XDS",5,"WV","E",10062017,39.00473,-79.32766,1224,36,68,113,33,7951,233,-104,337,148,-40,165,-40,1343,128,94,9,377,298,366,298,22.6562055029653,21.4369400669774,27.6050715184355,4.45443555818462,4.93825667060756
"318","XDS_06","XDS",6,"WV","E",10062017,39.04542,-79.31111,1210,36.6,68,113,33,7958,233,-103,336,148,-40,165,-40,1343,128,94,9,377,298,366,298,26.4155774771542,29.2095912782457,27.404056729586,1.92194387765846,1.62997983314951
"319","XFS_01","XFS",1,"MD","E",9252017,39.70285,-78.93856,825,15.3,76,116,33,8387,250,-100,350,161,-38,179,-38,1109,110,74,12,321,233,311,233,17.562273568365,22.9300254699644,26.6020869172859,1.77885789838875,2.71469902889809
"320","XFS_02","XFS",2,"MD","E",9252017,39.70614,-78.93826,827,25.8,76,116,33,8387,250,-100,350,161,-38,179,-38,1109,110,74,12,321,233,311,233,22.1744375023882,34.4259089459198,26.8293553256022,2.71023739096554,6.64456258125395
"321","XFS_03","XFS",3,"MD","E",9252017,39.70361,-78.94185,820,11.3,76,116,33,8392,251,-100,351,161,-38,180,-38,1108,110,74,12,321,233,311,233,30.1931229931626,25.9026117361267,30.2820376177049,1.36674771354762,2.98965289157182
"322","XGL_02","XGL",2,"MD","E",9222017,39.50541,-79.27808,815,16.2,81,121,34,8235,255,-94,349,164,-30,182,-30,1171,119,79,13,341,254,332,254,32.1621082873887,31.8751095537498,29.8797660891295,1.07565200288696,3.3882723187573
"323","XGL_03","XGL",3,"MD","E",9222017,39.56346,-79.27938,815,13.1,78,119,34,8277,252,-98,350,161,-34,180,-34,1189,120,80,13,345,259,336,259,NA,28.9764522438018,NA,3.98536805919947,4.67438942771677
"324","XGL_04","XGL",4,"MD","E",9222017,39.56291,-79.28023,815,29,78,119,34,8277,252,-98,350,161,-34,180,-34,1189,120,80,13,345,259,336,259,NA,34.542081672286,NA,1.38642002750463,5.57970624189822
"325","XGL_05","XGL",5,"MD","E",9222017,39.56215,-79.27727,809,12.6,78,119,34,8277,252,-98,350,161,-34,180,-34,1189,120,80,13,345,259,336,259,NA,31.819161669103,NA,4.62819738118676,8.71830407202688
"326","XPK_01","XPK",1,"WV","E",10232017,38.56175,-79.49467,1340,14.6,69,110,33,7886,231,-101,332,149,-37,166,-37,1344,127,96,8,368,297,358,297,NA,30.9901784796618,NA,2.41082510178008,4.25058244999802
"327","XPK_02","XPK",2,"WV","E",10232017,38.56417,-79.49506,1364,46,69,110,33,7886,231,-101,332,149,-37,166,-37,1344,127,96,8,368,297,358,297,NA,31.7124019351722,NA,3.23342175317882,3.16781219300444
"328","XPK_03","XPK",3,"WV","E",10232017,38.57069,-79.49226,1309,32.5,68,109,33,7872,228,-102,330,148,-39,164,-39,1363,129,98,8,373,303,362,303,NA,34.1368066273973,NA,3.35306684573448,4.09887301921938
"329","XPK_04","XPK",4,"WV","E",10232017,38.56457,-79.49476,1360,31.4,69,110,33,7886,231,-101,332,149,-37,166,-37,1344,127,96,8,368,297,358,297,NA,30.715888867049,NA,1.40052535180075,5.42942883232435
"330","XSK_01","XSK",1,"WV","E",10052017,38.93676,-79.68698,1127,53.5,72,114,33,7947,236,-100,336,153,-36,169,-36,1408,137,100,9,395,321,386,321,NA,31.0487944574035,NA,0.155262058356277,3.30655341347552
"331","XSK_02","XSK",2,"WV","E",10052017,38.93525,-79.68056,1101,49.7,80,119,35,7940,246,-93,339,160,-28,177,-28,1334,132,93,11,380,300,373,300,NA,23.6506686466258,NA,1.03132486299781,4.99972651520961
"332","XSK_05","XSK",5,"WV","E",10052017,38.94198,-79.66622,919,22.9,79,119,35,7947,246,-94,340,160,-28,177,-28,1336,132,93,10,380,301,373,301,NA,28.1829993778887,NA,1.0498929474836,3.34099801387009
"333","XWS_03","XWS",3,"MD","E",9262017,39.66348,-79.09103,787,12.3,76,117,33,8378,250,-100,350,160,-37,179,-37,1136,114,76,13,329,241,320,241,NA,31.5709230272613,NA,4.44981734818808,4.88512883546332
"334","XWS_05","XWS",5,"MD","E",9262017,39.65982,-79.09377,788,5.1,77,118,33,8350,251,-99,350,161,-36,180,-36,1125,113,75,13,326,239,317,239,NA,30.6318833498182,NA,3.53304285562742,3.63910889862979
"335","XWS_06","XWS",6,"MD","E",9262017,39.65987,-79.09471,788,8,77,118,33,8350,251,-99,350,161,-36,180,-36,1125,113,75,13,326,239,317,239,NA,28.756119901973,NA,4.57693848998733,7.85764162271049
"336","YRB_01","YRB",1,"PA","M",9142017,40.96188,-75.62789,493,16.8,77,113,31,8788,260,-101,361,166,-29,187,-40,1213,120,77,13,347,249,337,254,NA,29.4498780018193,NA,0.952311563092151,6.85147548074644
"337","YRB_02","YRB",2,"PA","M",9142017,40.96226,-75.62781,489,8.1,77,113,31,8788,260,-101,361,166,-29,187,-40,1213,120,77,13,347,249,337,254,NA,31.060000861625,NA,2.1106251759904,3.98220265237284
"338","YRB_03","YRB",3,"PA","M",9142017,40.96158,-75.6273,490,34.5,77,113,31,8788,260,-101,361,166,-29,187,-40,1213,120,77,13,347,249,337,254,NA,31.6205923675614,NA,6.11923887952417,5.99207223363275
"339","YRB_04","YRB",4,"PA","M",9142017,40.96133,-75.62632,490,26.2,77,113,31,8788,260,-101,361,166,-29,187,-40,1213,120,77,13,347,249,337,254,NA,31.692328636663,NA,3.83913211807458,7.44158111520574
"340","YRB_05","YRB",5,"PA","M",9142017,40.96169,-75.62583,493,28,77,113,31,8788,260,-101,361,166,-29,187,-40,1213,120,77,13,347,249,337,254,NA,25.5412852447969,NA,1.413110188528,5.86123506772636
